Zeit,Geschwindigkeit,Fahrtrichtung,Lenkwinkel,Abstand_Hindernis
14:01:53.752,50,1,90,165
14:01:53.775,50,1,90,165
14:01:53.796,50,1,90,163
14:01:53.816,50,1,90,162
14:01:53.837,50,1,90,163
14:01:53.857,50,1,90,161
14:01:53.878,50,1,90,162
14:01:53.898,50,1,90,162
14:01:53.919,50,1,90,162
14:01:53.939,50,1,90,160
14:01:53.960,50,1,90,158
14:01:53.980,50,1,90,159
14:01:54.001,50,1,90,158
14:01:54.021,50,1,90,156
14:01:54.042,50,1,90,155
14:01:54.062,50,1,90,157
14:01:54.083,50,1,90,158
14:01:54.103,50,1,90,155
14:01:54.123,50,1,90,156
14:01:54.144,50,1,90,153
14:01:54.164,50,1,90,154
14:01:54.184,50,1,90,152
14:01:54.204,50,1,90,153
14:01:54.224,50,1,90,150
14:01:54.245,50,1,90,152
14:01:54.265,50,1,90,150
14:01:54.285,50,1,90,151
14:01:54.305,50,1,90,148
14:01:54.325,50,1,90,150
14:01:54.346,50,1,90,149
14:01:54.366,50,1,90,149
14:01:54.386,50,1,90,-4
14:01:54.406,50,1,90,146
14:01:54.425,50,1,90,146
14:01:54.447,50,1,90,-4
14:01:54.468,50,1,90,147
14:01:54.488,50,1,90,144
14:01:54.507,50,1,90,144
14:01:54.528,50,1,90,144
14:01:54.547,50,1,90,142
14:01:54.567,50,1,90,142
14:01:54.586,50,1,90,141
14:01:54.606,50,1,90,142
14:01:54.625,50,1,90,142
14:01:54.644,50,1,90,-4
14:01:54.664,50,1,90,141
14:01:54.683,50,1,90,141
14:01:54.703,50,1,90,138
14:01:54.722,50,1,90,138
14:01:54.742,50,1,90,138
14:01:54.761,50,1,90,136
14:01:54.780,50,1,90,135
14:01:54.799,50,1,90,136
14:01:54.818,50,1,90,137
14:01:54.837,50,1,90,135
14:01:54.856,50,1,90,135
14:01:54.875,50,1,90,134
14:01:54.894,50,1,90,134
14:01:54.913,50,1,90,133
14:01:54.932,50,1,90,134
14:01:54.951,50,1,90,133
14:01:54.969,50,1,90,130
14:01:54.988,50,1,90,130
14:01:55.006,50,1,90,132
14:01:55.025,50,1,90,130
14:01:55.044,50,1,90,129
14:01:55.062,50,1,90,129
14:01:55.081,50,1,90,129
14:01:55.099,50,1,90,128
14:01:55.118,50,1,90,128
14:01:55.136,50,1,90,126
14:01:55.155,50,1,90,127
14:01:55.173,50,1,90,126
14:01:55.191,50,1,90,125
14:01:55.210,50,1,90,125
14:01:55.228,50,1,90,126
14:01:55.246,50,1,90,124
14:01:55.264,50,1,90,124
14:01:55.283,50,1,90,123
14:01:55.301,50,1,90,123
14:01:55.319,50,1,90,123
14:01:55.337,50,1,90,121
14:01:55.355,50,1,90,121
14:01:55.373,50,1,90,122
14:01:55.391,50,1,90,119
14:01:55.409,50,1,90,121
14:01:55.427,50,1,90,121
14:01:55.446,50,1,90,120
14:01:55.464,50,1,90,118
14:01:55.482,50,1,90,119
14:01:55.500,50,1,90,118
14:01:55.518,50,1,90,118
14:01:55.536,50,1,90,117
14:01:55.554,50,1,90,116
14:01:55.572,50,1,90,114
14:01:55.590,50,1,90,117
14:01:55.608,50,1,90,114
14:01:55.626,50,1,90,115
14:01:55.645,50,1,90,113
14:01:55.662,50,1,90,113
14:01:55.680,50,1,90,113
14:01:55.698,50,1,90,112
14:01:55.716,50,1,90,111
14:01:55.733,50,1,90,111
14:01:55.751,50,1,90,112
14:01:55.769,50,1,90,111
14:01:55.786,50,1,90,111
14:01:55.804,50,1,90,111
14:01:55.822,50,1,90,110
14:01:55.839,50,1,90,109
14:01:55.857,50,1,90,110
14:01:55.874,50,1,90,108
14:01:55.892,50,1,90,107
14:01:55.909,50,1,90,107
14:01:55.927,50,1,90,106
14:01:55.944,50,1,90,107
14:01:55.961,50,1,90,107
14:01:55.979,50,1,90,107
14:01:55.997,50,1,90,106
14:01:56.014,50,1,90,104
14:01:56.033,50,1,90,104
14:01:56.050,50,1,90,104
14:01:56.068,50,1,90,104
14:01:56.085,50,1,90,104
14:01:56.102,50,1,90,102
14:01:56.120,50,1,90,103
14:01:56.137,50,1,90,101
14:01:56.154,50,1,90,101
14:01:56.171,50,1,90,102
14:01:56.188,50,1,90,102
14:01:56.205,50,1,90,99
14:01:56.223,50,1,90,101
14:01:56.240,50,1,90,98
14:01:56.257,50,1,90,97
14:01:56.274,50,1,90,99
14:01:56.291,50,1,90,99
14:01:56.308,50,1,90,99
14:01:56.324,50,1,90,97
14:01:56.341,50,1,90,96
14:01:56.358,50,1,90,97
14:01:56.375,50,1,90,97
14:01:56.392,50,1,90,95
14:01:56.409,50,1,90,95
14:01:56.425,50,1,90,93
14:01:56.442,50,1,90,93
14:01:56.459,50,1,90,94
14:01:56.475,50,1,90,95
14:01:56.492,50,1,90,95
14:01:56.510,50,1,90,92
14:01:56.527,50,1,90,91
14:01:56.544,50,1,90,92
14:01:56.561,50,1,90,91
14:01:56.578,50,1,90,91
14:01:56.595,50,1,90,91
14:01:56.612,50,1,90,91
14:01:56.629,50,1,90,90
14:01:56.646,50,1,90,90
14:01:56.662,50,1,90,89
14:01:56.679,50,1,90,89
14:01:56.695,50,1,90,88
14:01:56.712,50,1,90,88
14:01:56.729,50,1,90,86
14:01:56.745,50,1,90,87
14:01:56.762,50,1,90,87
14:01:56.778,50,1,90,85
14:01:56.795,50,1,90,86
14:01:56.811,50,1,90,85
14:01:56.827,50,1,90,84
14:01:56.844,50,1,90,84
14:01:56.860,50,1,90,82
14:01:56.876,50,1,90,84
14:01:56.893,50,1,90,85
14:01:56.909,50,1,90,83
14:01:56.925,50,1,90,82
14:01:56.942,50,1,90,85
14:01:56.958,50,1,90,80
14:01:56.974,50,1,90,83
14:01:56.990,50,1,90,81
14:01:57.006,50,1,90,82
14:01:57.023,50,1,90,81
14:01:57.039,50,1,90,80
14:01:57.055,50,1,90,78
14:01:57.071,50,1,90,79
14:01:57.087,50,1,90,78
14:01:57.103,50,1,90,79
14:01:57.119,50,1,90,81
14:01:57.135,50,1,90,78
14:01:57.151,50,1,90,78
14:01:57.167,50,1,90,80
14:01:57.183,50,1,90,77
14:01:57.199,50,1,90,75
14:01:57.216,50,1,90,77
14:01:57.231,50,1,90,76
14:01:57.247,50,1,90,74
14:01:57.262,50,1,90,74
14:01:57.323,50,1,90,-2
14:01:57.392,50,1,90,-2
14:01:57.453,50,1,90,-2
14:01:57.514,50,1,90,-2
14:01:57.568,50,1,90,-4
14:01:57.587,50,1,90,125
14:01:57.606,50,1,90,118
14:01:57.667,50,1,90,-2
14:01:57.686,50,1,90,114
14:01:57.704,50,1,90,115
14:01:57.732,50,1,90,286
14:01:57.750,50,1,90,115
14:01:57.768,50,1,90,112
14:01:57.829,50,1,90,-2
14:01:57.890,50,1,90,-2
14:01:57.961,50,1,90,-2
14:01:58.022,50,1,90,-2
14:01:58.083,50,1,90,-2
14:01:58.144,50,1,90,-2
14:01:58.178,50,1,90,-4
14:01:58.193,50,1,90,-4
14:01:58.207,50,1,90,51
14:01:58.225,50,1,90,51
14:01:58.239,50,1,90,49
14:01:58.253,50,1,90,48
14:01:58.267,50,1,90,47
14:01:58.282,50,1,90,49
14:01:58.296,50,1,90,47
14:01:58.310,50,1,90,47
14:01:58.323,50,1,90,46
14:01:58.337,50,1,90,46
14:01:58.351,50,1,90,47
14:01:58.365,50,1,90,46
14:01:58.379,50,1,90,45
14:01:58.393,50,1,90,44
14:01:58.407,50,1,90,45
14:01:58.421,50,1,90,44
14:01:58.434,50,1,90,44
14:01:58.448,50,1,90,43
14:01:58.461,50,1,90,43
14:01:58.475,50,1,90,43
14:01:58.488,50,1,90,43
14:01:58.502,50,1,90,42
14:01:58.515,50,1,90,41
14:01:58.529,50,1,90,41
14:01:58.542,50,1,90,41
14:01:58.555,50,1,90,41
14:01:58.569,50,1,90,40
14:01:58.582,50,1,90,40
14:01:58.595,50,1,90,39
14:01:58.609,50,1,90,40
14:01:58.622,50,1,90,39
14:01:58.635,50,1,90,38
14:01:58.649,50,1,90,37
14:01:58.662,50,1,90,38
14:01:58.675,50,1,90,37
14:01:58.688,50,1,90,37
14:01:58.701,50,1,90,36
14:01:58.715,50,1,90,36
14:01:58.728,50,1,90,37
14:01:58.741,50,1,90,36
14:01:58.754,50,1,90,35
14:01:58.767,50,1,90,35
14:01:58.780,50,1,90,34
14:01:58.793,50,1,90,34
14:01:58.806,50,1,90,34
14:01:58.819,50,1,90,33
14:01:58.833,50,1,90,33
14:01:58.846,50,1,90,32
14:01:58.859,50,1,90,32
14:01:58.872,50,1,90,33
14:01:58.885,50,1,90,32
14:01:58.898,50,1,90,32
14:01:58.911,50,1,90,32
14:01:58.924,50,1,90,32
14:01:58.937,50,1,90,31
14:01:58.950,50,1,90,31
14:01:58.963,50,1,90,30
14:01:58.976,50,1,90,30
14:01:58.989,50,1,90,30
14:01:59.002,50,1,90,29
14:01:59.015,50,1,90,29
14:01:59.028,50,1,90,28
14:01:59.041,50,1,90,28
14:01:59.053,50,1,90,28
14:01:59.066,50,1,90,28
14:01:59.078,50,1,90,27
14:01:59.091,50,1,90,27
14:01:59.104,50,1,90,28
14:01:59.116,50,1,90,27
14:01:59.129,50,1,90,27
14:01:59.141,50,1,90,27
14:01:59.154,50,1,90,27
14:01:59.166,50,1,90,27
14:01:59.179,50,1,90,26
14:01:59.191,50,1,90,25
14:01:59.204,50,1,90,26
14:01:59.216,50,1,90,25
14:01:59.229,50,1,90,26
14:01:59.289,50,1,90,-2
14:01:59.351,50,1,90,-2
14:01:59.413,50,1,90,-2
14:01:59.474,50,1,90,-2
14:01:59.535,50,1,90,-2
14:01:59.596,50,1,90,-2
14:01:59.639,50,1,90,-4
14:01:59.757,15,1,90,14
14:01:59.857,15,1,90,14
14:01:59.918,15,1,90,-2
14:01:59.979,15,1,90,-2
14:02:00.042,15,1,90,-2
14:02:00.104,15,1,90,-2
14:02:00.128,15,1,90,-4
14:02:00.189,15,1,90,-2
14:02:00.251,15,1,90,-2
14:02:00.322,15,1,90,-2
14:02:00.383,15,1,90,-2
14:02:00.444,15,1,90,-2
14:02:00.505,15,1,90,-2
14:02:00.538,15,1,90,-4
14:02:00.599,15,1,90,-2
14:02:00.658,15,1,90,-4
14:02:00.719,15,1,90,-2
14:02:00.780,15,1,90,-2
14:02:00.841,15,1,90,-2
14:02:00.910,15,1,90,-4
14:02:00.973,15,1,90,-2
14:02:01.034,15,1,90,-2
14:02:01.094,15,1,90,-2
14:02:01.155,15,1,90,-2
14:02:01.216,15,1,90,-2
14:02:01.277,15,1,90,-2
14:02:01.322,15,1,90,-4
14:02:01.338,15,1,90,75
14:02:01.398,15,1,90,-2
14:02:01.459,15,1,90,-2
14:02:01.521,15,1,90,-2
14:02:01.582,15,1,90,-2
14:02:01.643,15,1,90,-2
14:02:01.704,15,1,90,-2
14:02:01.748,15,1,90,-4
14:02:01.809,15,1,90,-2
14:02:01.870,15,1,90,-2
14:02:01.932,15,1,90,-2
14:02:01.992,15,1,90,-2
14:02:02.053,15,1,90,-2
14:02:02.114,15,1,90,-2
14:02:02.158,15,1,90,-4
14:02:02.174,15,1,90,75
14:02:02.238,15,1,90,-2
14:02:02.299,15,1,90,-2
14:02:02.360,15,1,90,-2
14:02:02.417,15,1,90,-4
14:02:02.478,15,1,90,-2
14:02:02.540,15,1,90,-2
14:02:02.602,15,1,90,-2
14:02:02.664,15,1,90,-2
14:02:02.726,15,1,90,-2
14:02:02.790,15,1,90,-2
14:02:02.828,15,1,90,-4
14:02:02.890,15,1,90,-2
14:02:02.951,15,1,90,-2
14:02:02.998,15,1,90,-4
14:02:03.060,15,1,90,-2
14:02:03.122,15,1,90,-2
14:02:03.184,15,1,90,-4
14:02:03.244,15,1,90,-2
14:02:03.307,15,1,90,-2
14:02:03.370,15,1,90,-2
14:02:03.431,15,1,90,-2
14:02:03.493,15,1,90,-2
14:02:03.559,15,1,90,-2
14:02:03.576,15,1,90,74
14:02:03.637,15,1,90,-2
14:02:03.698,15,1,90,-2
14:02:03.759,15,1,90,-2
14:02:03.820,15,1,90,-2
14:02:03.882,15,1,90,-2
14:02:03.943,15,1,90,-2
14:02:03.986,15,1,90,-4
14:02:04.048,15,1,90,-2
14:02:04.109,15,1,90,-2
14:02:04.170,15,1,90,-2
14:02:04.190,15,1,90,-4
14:02:04.251,15,1,90,-2
14:02:04.313,15,1,90,-2
14:02:04.374,15,1,90,-2
14:02:04.388,15,1,90,-4
14:02:04.448,15,1,90,-2
14:02:04.510,15,1,90,-2
14:02:04.571,15,1,90,-2
14:02:04.632,15,1,90,-2
14:02:04.693,15,1,90,-2
14:02:04.754,15,1,90,-2
14:02:04.798,15,1,90,-4
14:02:04.860,15,1,90,-2
14:02:04.922,15,1,90,-2
14:02:04.983,15,1,90,-2
14:02:05.031,15,1,90,-4
14:02:05.092,15,1,90,-2
14:02:05.153,15,1,90,-2
14:02:05.214,15,1,90,-2
14:02:05.275,15,1,90,-2
14:02:05.337,15,1,90,-2
14:02:05.398,15,1,90,-2
14:02:05.441,15,1,90,-4
14:02:05.457,15,1,90,77
14:02:05.477,15,1,90,150
14:02:05.539,15,1,90,-2
14:02:05.600,15,1,90,-2
14:02:05.661,15,1,90,-2
14:02:05.716,15,1,90,-4
14:02:05.778,15,1,90,-2
14:02:05.839,15,1,90,-2
14:02:05.900,15,1,90,-2
14:02:05.961,15,1,90,-2
14:02:06.022,15,1,90,-2
14:02:06.085,15,1,90,-2
14:02:06.127,15,1,90,-4
14:02:06.189,15,1,90,-2
14:02:06.251,15,1,90,-2
14:02:06.323,15,1,90,-2
14:02:06.384,15,1,90,-2
14:02:06.421,15,1,90,-4
14:02:06.482,15,1,90,-2
14:02:06.543,15,1,90,-2
14:02:06.604,15,1,90,-2
14:02:06.665,15,1,90,-2
14:02:06.726,15,1,90,-2
14:02:06.788,15,1,90,-2
14:02:06.831,15,1,90,-4
14:02:06.857,15,1,90,239
14:02:06.917,15,1,90,-2
14:02:06.978,15,1,90,-2
14:02:07.039,15,1,90,-2
14:02:07.100,15,1,90,-2
14:02:07.161,15,1,90,-2
14:02:07.222,15,1,90,-2
14:02:07.263,15,1,90,-4
14:02:07.325,15,1,90,-2
14:02:07.386,15,1,90,-2
14:02:07.447,15,1,90,-2
14:02:07.508,15,1,90,-2
14:02:07.569,15,1,90,-2
14:02:07.630,15,1,90,-2
14:02:07.691,15,1,90,-2
14:02:07.752,15,1,90,-2
14:02:07.796,15,1,90,-4
14:02:07.857,15,1,90,-2
14:02:07.889,15,1,90,-4
14:02:07.950,15,1,90,-2
14:02:07.999,15,1,90,-4
14:02:08.061,15,1,90,-2
14:02:08.122,15,1,90,-2
14:02:08.184,15,1,90,-2
14:02:08.250,15,1,90,-2
14:02:08.311,15,1,90,-2
14:02:08.372,15,1,90,-2
14:02:08.406,15,1,90,-4
14:02:08.455,15,1,90,637
14:02:08.471,15,1,90,75
14:02:08.532,15,1,90,-2
14:02:08.594,15,1,90,-2
14:02:08.654,15,1,90,-2
14:02:08.715,15,1,90,-2
14:02:08.732,15,1,90,-4
14:02:08.793,15,1,90,-2
14:02:08.853,15,1,90,-2
14:02:08.915,15,1,90,-2
14:02:08.976,15,1,90,-2
14:02:09.037,15,1,90,-2
14:02:09.098,15,1,90,-2
14:02:09.159,15,1,90,-2
14:02:09.220,15,1,90,-2
14:02:09.281,15,1,90,-2
14:02:09.342,15,1,90,-2
14:02:09.386,15,1,90,-4
14:02:09.447,15,1,90,-2
14:02:09.508,15,1,90,-2
14:02:09.569,15,1,90,-2
14:02:09.630,15,1,90,-2
14:02:09.694,15,1,90,-2
14:02:09.756,15,1,90,-2
14:02:09.797,15,1,90,-4
14:02:09.813,15,1,90,72
14:02:09.874,15,1,90,-2
14:02:09.935,15,1,90,-2
14:02:09.998,15,1,90,-2
14:02:10.059,15,1,90,-2
14:02:10.100,15,1,90,-4
14:02:10.162,15,1,90,-2
14:02:10.223,15,1,90,-2
14:02:10.291,15,1,90,-2
14:02:10.353,15,1,90,-2
14:02:10.414,15,1,90,-2
14:02:10.475,15,1,90,-2
14:02:10.512,15,1,90,-4
14:02:10.528,15,1,90,74
14:02:10.543,15,1,90,74
14:02:10.604,15,1,90,-2
14:02:10.666,15,1,90,-2
14:02:10.728,15,1,90,-2
14:02:10.788,15,1,90,-2
14:02:10.850,15,1,90,-2
14:02:10.910,15,1,90,-2
14:02:10.954,15,1,90,-4
14:02:11.015,15,1,90,-2
14:02:11.075,15,1,90,-2
14:02:11.136,15,1,90,-2
14:02:11.148,15,1,90,-4
14:02:11.209,15,1,90,-2
14:02:11.270,15,1,90,-2
14:02:11.333,15,1,90,-2
14:02:11.394,15,1,90,-2
14:02:11.434,15,1,90,-4
14:02:11.495,15,1,90,-2
14:02:11.555,15,1,90,-2
14:02:11.617,15,1,90,-2
14:02:11.678,15,1,90,-2
14:02:11.739,15,1,90,-2
14:02:11.800,15,1,90,-2
14:02:11.844,15,1,90,-4
14:02:11.905,15,1,90,-2
14:02:11.966,15,1,90,-2
14:02:12.028,15,1,90,-2
14:02:12.089,15,1,90,-2
14:02:12.150,15,1,90,-2
14:02:12.211,15,1,90,-2
14:02:12.254,15,1,90,-4
14:02:12.316,15,1,90,-2
14:02:12.368,15,1,90,-4
14:02:12.430,15,1,90,-2
14:02:12.491,15,1,90,-2
14:02:12.508,15,1,90,74
14:02:12.523,15,1,90,75
14:02:12.539,15,1,90,75
14:02:12.600,15,1,90,-2
14:02:12.661,15,1,90,-2
14:02:12.722,15,1,90,-2
14:02:12.784,15,1,90,-2
14:02:12.845,15,1,90,-2
14:02:12.907,15,1,90,-2
14:02:12.969,15,1,90,-2
14:02:13.010,15,1,90,-4
14:02:13.071,15,1,90,-2
14:02:13.132,15,1,90,-2
14:02:13.193,15,1,90,-2
14:02:13.254,15,1,90,-2
14:02:13.316,15,1,90,-2
14:02:13.376,15,1,90,-2
14:02:13.437,15,1,90,-2
14:02:13.482,15,1,90,-4
14:02:13.543,15,1,90,-2
14:02:13.603,15,1,90,-2
14:02:13.665,15,1,90,-2
14:02:13.723,15,1,90,-4
14:02:13.784,15,1,90,-2
14:02:13.846,15,1,90,-2
14:02:13.907,15,1,90,-2
14:02:13.968,15,1,90,-2
14:02:14.034,15,1,90,-2
14:02:14.095,15,1,90,-2
14:02:14.133,15,1,90,-4
14:02:14.195,15,1,90,-2
14:02:14.257,15,1,90,-2
14:02:14.318,15,1,90,-2
14:02:14.379,15,1,90,-2
14:02:14.440,15,1,90,-2
14:02:14.502,15,1,90,-2
14:02:14.545,15,1,90,-4
14:02:14.580,15,1,90,407
14:02:14.641,15,1,90,-2
14:02:14.704,15,1,90,-2
14:02:14.765,15,1,90,-2
14:02:14.826,15,1,90,-2
14:02:14.887,15,1,90,-2
14:02:14.948,15,1,90,-2
14:02:14.964,15,1,90,74
14:02:14.980,15,1,90,75
14:02:15.040,15,1,90,-2
14:02:15.101,15,1,90,-2
14:02:15.162,15,1,90,-2
14:02:15.224,15,1,90,-2
14:02:15.285,15,1,90,-2
14:02:15.314,15,1,90,-4
14:02:15.375,15,1,90,-2
14:02:15.436,15,1,90,-2
14:02:15.497,15,1,90,-2
14:02:15.533,15,1,90,-4
14:02:15.595,15,1,90,-2
14:02:15.656,15,1,90,-2
14:02:15.717,15,1,90,-2
14:02:15.778,15,1,90,-2
14:02:15.839,15,1,90,-2
14:02:15.900,15,1,90,-2
14:02:15.944,15,1,90,-4
14:02:16.005,15,1,90,-2
14:02:16.067,15,1,90,-2
14:02:16.128,15,1,90,-2
14:02:16.172,15,1,90,-4
14:02:16.188,15,1,90,75
14:02:16.249,15,1,90,-2
14:02:16.278,15,1,90,-4
14:02:16.339,15,1,90,851
14:02:16.400,15,1,90,-2
14:02:16.461,15,1,90,-2
14:02:16.522,15,1,90,-2
14:02:16.584,15,1,90,-2
14:02:16.645,15,1,90,-2
14:02:16.706,15,1,90,-2
14:02:16.749,15,1,90,-4
14:02:16.810,15,1,90,-2
14:02:16.871,15,1,90,-2
14:02:16.932,15,1,90,-2
14:02:16.982,15,1,90,-4
14:02:17.043,15,1,90,-2
14:02:17.104,15,1,90,-2
14:02:17.165,15,1,90,-2
14:02:17.226,15,1,90,-2
14:02:17.287,15,1,90,-2
14:02:17.348,15,1,90,-2
14:02:17.392,15,1,90,-4
14:02:17.510,15,1,90,11
14:02:17.612,15,1,90,11
14:02:17.729,15,1,90,11
14:02:17.830,15,1,90,11
14:02:17.947,15,1,90,11
14:02:18.048,15,1,90,11
14:02:18.165,15,1,90,11
14:02:18.265,15,1,90,11
14:02:18.382,15,1,90,11
14:02:18.483,15,1,90,11
14:02:18.607,15,1,90,11
14:02:18.707,15,1,90,11
14:02:18.831,15,1,90,11
14:02:18.932,15,1,90,11
14:02:19.056,15,1,90,11
14:02:19.157,15,1,90,11
14:02:19.280,15,1,90,11
14:02:19.381,15,1,90,11
14:02:19.505,15,1,90,11
14:02:19.605,15,1,90,11
14:02:19.722,15,1,90,11
14:02:19.823,15,1,90,11
14:02:19.940,15,1,90,12
14:02:20.041,15,1,90,12
14:02:20.158,15,1,90,11
14:02:20.258,15,1,90,11
14:02:20.375,15,1,90,13
14:02:20.476,15,1,90,13
14:02:20.600,15,1,90,11
14:02:20.701,15,1,90,11
14:02:20.819,0,0,90,10
14:02:42.664,0,0,90,0
14:02:42.770,50,1,90,0
14:02:42.771,50,1,90,0
14:02:42.791,50,1,90,168
14:02:42.812,50,1,90,166
14:02:42.833,50,1,90,166
14:02:42.853,50,1,90,165
14:02:42.874,50,1,90,165
14:02:42.894,50,1,90,165
14:02:42.915,50,1,90,165
14:02:42.935,50,1,90,164
14:02:42.956,50,1,90,163
14:02:42.976,50,1,90,161
14:02:42.997,50,1,90,160
14:02:43.017,50,1,90,160
14:02:43.037,50,1,90,160
14:02:43.057,50,1,90,160
14:02:43.078,50,1,90,159
14:02:43.098,50,1,90,158
14:02:43.118,50,1,90,158
14:02:43.139,50,1,90,159
14:02:43.159,50,1,90,157
14:02:43.180,50,1,90,157
14:02:43.200,50,1,90,155
14:02:43.220,50,1,90,155
14:02:43.240,50,1,90,154
14:02:43.260,50,1,90,154
14:02:43.280,50,1,90,155
14:02:43.300,50,1,90,153
14:02:43.320,50,1,90,151
14:02:43.340,50,1,90,-4
14:02:43.360,50,1,90,152
14:02:43.380,50,1,90,151
14:02:43.400,50,1,90,150
14:02:43.420,50,1,90,151
14:02:43.440,50,1,90,150
14:02:43.460,50,1,90,150
14:02:43.480,50,1,90,147
14:02:43.499,50,1,90,147
14:02:43.519,50,1,90,146
14:02:43.539,50,1,90,147
14:02:43.558,50,1,90,147
14:02:43.578,50,1,90,146
14:02:43.598,50,1,90,144
14:02:43.617,50,1,90,143
14:02:43.637,50,1,90,143
14:02:43.656,50,1,90,142
14:02:43.675,50,1,90,142
14:02:43.695,50,1,90,142
14:02:43.714,50,1,90,141
14:02:43.733,50,1,90,142
14:02:43.754,50,1,90,141
14:02:43.773,50,1,90,139
14:02:43.792,50,1,90,140
14:02:43.811,50,1,90,139
14:02:43.831,50,1,90,138
14:02:43.850,50,1,90,139
14:02:43.869,50,1,90,137
14:02:43.888,50,1,90,138
14:02:43.907,50,1,90,136
14:02:43.926,50,1,90,136
14:02:43.946,50,1,90,136
14:02:43.964,50,1,90,134
14:02:43.983,50,1,90,133
14:02:44.003,50,1,90,137
14:02:44.022,50,1,90,134
14:02:44.041,50,1,90,134
14:02:44.060,50,1,90,133
14:02:44.079,50,1,90,133
14:02:44.098,50,1,90,130
14:02:44.117,50,1,90,130
14:02:44.135,50,1,90,130
14:02:44.154,50,1,90,130
14:02:44.173,50,1,90,131
14:02:44.192,50,1,90,129
14:02:44.211,50,1,90,128
14:02:44.229,50,1,90,129
14:02:44.248,50,1,90,127
14:02:44.266,50,1,90,127
14:02:44.285,50,1,90,126
14:02:44.303,50,1,90,126
14:02:44.321,50,1,90,125
14:02:44.340,50,1,90,126
14:02:44.358,50,1,90,125
14:02:44.376,50,1,90,125
14:02:44.395,50,1,90,122
14:02:44.413,50,1,90,122
14:02:44.431,50,1,90,124
14:02:44.450,50,1,90,121
14:02:44.468,50,1,90,123
14:02:44.486,50,1,90,120
14:02:44.504,50,1,90,119
14:02:44.523,50,1,90,119
14:02:44.541,50,1,90,120
14:02:44.559,50,1,90,120
14:02:44.577,50,1,90,119
14:02:44.595,50,1,90,117
14:02:44.613,50,1,90,117
14:02:44.632,50,1,90,117
14:02:44.650,50,1,90,117
14:02:44.668,50,1,90,116
14:02:44.686,50,1,90,116
14:02:44.704,50,1,90,116
14:02:44.723,50,1,90,116
14:02:44.741,50,1,90,116
14:02:44.758,50,1,90,114
14:02:44.776,50,1,90,112
14:02:44.794,50,1,90,112
14:02:44.812,50,1,90,112
14:02:44.829,50,1,90,112
14:02:44.847,50,1,90,112
14:02:44.865,50,1,90,110
14:02:44.882,50,1,90,110
14:02:44.900,50,1,90,110
14:02:44.918,50,1,90,109
14:02:44.936,50,1,90,109
14:02:44.954,50,1,90,107
14:02:44.972,50,1,90,108
14:02:44.990,50,1,90,107
14:02:45.008,50,1,90,106
14:02:45.026,50,1,90,108
14:02:45.044,50,1,90,106
14:02:45.062,50,1,90,105
14:02:45.079,50,1,90,103
14:02:45.097,50,1,90,104
14:02:45.114,50,1,90,104
14:02:45.132,50,1,90,103
14:02:45.150,50,1,90,103
14:02:45.167,50,1,90,102
14:02:45.185,50,1,90,102
14:02:45.203,50,1,90,101
14:02:45.220,50,1,90,100
14:02:45.237,50,1,90,100
14:02:45.255,50,1,90,101
14:02:45.272,50,1,90,102
14:02:45.290,50,1,90,99
14:02:45.307,50,1,90,99
14:02:45.325,50,1,90,98
14:02:45.342,50,1,90,98
14:02:45.359,50,1,90,97
14:02:45.376,50,1,90,96
14:02:45.393,50,1,90,96
14:02:45.411,50,1,90,95
14:02:45.428,50,1,90,97
14:02:45.445,50,1,90,96
14:02:45.462,50,1,90,95
14:02:45.480,50,1,90,94
14:02:45.497,50,1,90,93
14:02:45.514,50,1,90,93
14:02:45.531,50,1,90,93
14:02:45.548,50,1,90,94
14:02:45.565,50,1,90,92
14:02:45.581,50,1,90,93
14:02:45.599,50,1,90,91
14:02:45.615,50,1,90,90
14:02:45.632,50,1,90,90
14:02:45.649,50,1,90,90
14:02:45.665,50,1,90,90
14:02:45.682,50,1,90,89
14:02:45.699,50,1,90,89
14:02:45.716,50,1,90,88
14:02:45.733,50,1,90,88
14:02:45.750,50,1,90,87
14:02:45.766,50,1,90,88
14:02:45.783,50,1,90,87
14:02:45.800,50,1,90,85
14:02:45.816,50,1,90,85
14:02:45.832,50,1,90,84
14:02:45.849,50,1,90,84
14:02:45.865,50,1,90,86
14:02:45.882,50,1,90,84
14:02:45.898,50,1,90,84
14:02:45.915,50,1,90,84
14:02:45.931,50,1,90,82
14:02:45.948,50,1,90,81
14:02:45.964,50,1,90,82
14:02:45.981,50,1,90,81
14:02:45.997,50,1,90,81
14:02:46.013,50,1,90,81
14:02:46.030,50,1,90,81
14:02:46.046,50,1,90,81
14:02:46.062,50,1,90,79
14:02:46.079,50,1,90,78
14:02:46.095,50,1,90,78
14:02:46.111,50,1,90,78
14:02:46.128,50,1,90,78
14:02:46.144,50,1,90,78
14:02:46.160,50,1,90,76
14:02:46.176,50,1,90,76
14:02:46.192,50,1,90,77
14:02:46.208,50,1,90,75
14:02:46.224,50,1,90,75
14:02:46.240,50,1,90,74
14:02:46.256,50,1,90,78
14:02:46.272,50,1,90,74
14:02:46.288,50,1,90,76
14:02:46.304,50,1,90,75
14:02:46.320,50,1,90,73
14:02:46.335,50,1,90,74
14:02:46.351,50,1,90,74
14:02:46.366,50,1,90,71
14:02:46.382,50,1,90,73
14:02:46.397,50,1,90,71
14:02:46.412,50,1,90,71
